link,name,year_of_birth,year_of_death,date_of_death,timestamp_of_death,median_views_adjusted_bd_1,median_views_adjusted_ad_1,mean_views_adjusted_bd_1,death_views_1,death_views_adjusted_1,std_1,iqr_1,median_views_adjusted_bd_2,median_views_adjusted_ad_2,mean_views_adjusted_bd_2,death_views_2,death_views_adjusted_2,std_2,iqr_2,median_views_adjusted_bd_3,median_views_adjusted_ad_3,mean_views_adjusted_bd_3,death_views_3,death_views_adjusted_3,std_3,iqr_3,median_views_adjusted_bd_7,median_views_adjusted_ad_7,mean_views_adjusted_bd_7,death_views_7,death_views_adjusted_7,std_7,iqr_7,pageid,description,canonical,display,thumbnail_source,thumbnail_width,thumbnail_height,extract,industry,cause,sudden,last_updated
/wiki/Nelsan_Ellis,Nelsan Ellis,1977,2017,July 8,20170708,661.5,2218,713.0243902439024,235529,265279,215.66895225342844,225,1334,4596.5,1426.0487804878048,609321,662577,399.8059458892918,422,2016,6729,2139.0731707317073,760665,814428,554.6511123532179,601,4659,16429,4986.5142857142855,882925,942752,1111.5653065602123,1320,20128239,American film and television actor and playwright,Nelsan_Ellis,Nelsan Ellis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Nelsan_Ellis_at_True_Blood_premiere_party_%28crop%29.jpg/317px-Nelsan_Ellis_at_True_Blood_premiere_party_%28crop%29.jpg,317,320,"Nelsan Ellis was an American actor and playwright. He achieved critical acclaim for his portrayal of Lafayette Reynolds in the HBO television series True Blood (2008–2014), for which he won a Satellite Award from the International Press Academy, among other accolades. He also starred as Shinwell Johnson in Elementary from 2016 to 2017, and played a variety of guest roles in other television series, including Veronica Mars and Without a Trace.",film/tv,heart failure,false,20180717
/wiki/Chester_Bennington,Chester Bennington,1976,2017,July 20,20170720,1606.5,8885,1850.976,2550909,2696304,1412.9132644141107,499,3222,17913.5,3701.952,4862969,5184954,2630.8037054030974,1007,4848.5,26652,5552.928,5537095,5934207,3583.3495853483228,1516,11444,67509,12955,6515919,6939336,6759.177485491399,3629,142809,American musician,Chester_Bennington,Chester Bennington,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Linkin_Park-Rock_im_Park_2014-_by_2eight_3SC0327.jpg/212px-Linkin_Park-Rock_im_Park_2014-_by_2eight_3SC0327.jpg,212,320,"Chester Charles Bennington was an American singer, songwriter, musician, and actor. He served as lead singer for the bands Linkin Park, Dead by Sunrise, Grey Daze, and Stone Temple Pilots.",music,suicide,false,20180717
/wiki/John_Heard_(actor),John Heard (actor),1946,2017,July 21,20170721,1048,2214,1303.91344873502,892,960,927.5960148020549,447,2101,4470,2609.117333333333,553392,615033,1716.791578759506,846,3195.5,6414,3913.676,843434,914461,2460.644321112663,989,7507,15238,9135.542056074766,1000474,1074982,5066.486392005885,1848,2388084,American film and television actor,John_Heard_(actor),John Heard (actor),https://upload.wikimedia.org/wikipedia/en/1/1f/John_Heard.jpg,214,317,"John Heard Jr. was an American film and television actor. He had lead roles in several films, including Deceived, Chilly Scenes of Winter, Heart Beat, Cutter's Way, Cat People, and C.H.U.D., as well as supporting roles in After Hours, Big, Beaches, Awakenings, Rambling Rose, The Pelican Brief, My Fellow Americans, Snake Eyes, and Animal Factory. He also played Peter McCallister in Home Alone and Home Alone 2: Lost in New York, as well as George in Sharknado. Heard was nominated for an Emmy Award in 1999 for guest starring on The Sopranos.",film/tv,heart failure,false,20180717
/wiki/Glen_Campbell,Glen Campbell,1936,2017,August 8,20170808,3117,2370,4074.5149544863457,321097,340173,4349.5497173758795,1393,6315,4940,8118.380208333333,838722,882607,7374.022577618887,3057.5,9467,7205,12177.5703125,984567,1039027,9290.528200541461,4684.5,23136,17071,27517.036697247706,1188205,1265249,15076.738974008818,10467,171038,"American musician, songwriter, actor",Glen_Campbell,Glen Campbell,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Glen_Campbell_1967.JPG/259px-Glen_Campbell_1967.JPG,259,320,"Glen Travis Campbell was an American singer, guitarist, songwriter, television host, and actor. He was best known for a series of hit songs in the 1960s and 1970s, and for hosting a music and comedy variety show called The Glen Campbell Goodtime Hour on CBS television, from January 1969 through June 1972. He released over 70 albums in a career that spanned five decades, accumulating over 45 million record sales worldwide, including 12 gold albums, four platinum albums, and one double-platinum album.",music,brain failure,false,20180717
/wiki/Bruce_Forsyth,Bruce Forsyth,1928,2017,August 18,20170818,1046,1083,1866.6931964056482,463804,513483,3553.575343552304,680,2152,2236.5,3733.7609254498716,693445,778766,5783.893348716028,1411,3246,3512.5,5597.926640926641,788819,879303,8377.893892141241,2244,8151,8680,13061.82882882883,916868,1013361,14140.095744208564,6649,147505,"British presenter, actor, comedian, singer, dancer, and screenwriter",Bruce_Forsyth,Bruce Forsyth,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Bruce_Forsyth1.jpg/135px-Bruce_Forsyth1.jpg,135,320,"Sir Bruce Joseph Forsyth-Johnson was a British presenter, actor, comedian, singer, dancer, and screenwriter whose career spanned more than 75 years. In 2012, Guinness World Records recognised Forsyth as having the longest television career for a male entertainer.Forsyth came to national attention from the mid-1950s through the ITV series Sunday Night at the London Palladium. He went on to host several game shows, including The Generation Game, Play Your Cards Right, The Price Is Right and You Bet!. He co-presented Strictly Come Dancing from 2004 to 2013.",film/tv,illness,false,20180717
/wiki/Jerry_Lewis,Jerry Lewis,1926,2017,August 20,20170820,3497,2629,4218.153649167733,702476,740510,3497.278547510327,1195,7096.5,5291,8436.523076923077,1300298,1357012,6461.823513626964,2187,10635.5,8136,12654.784615384615,1465473,1531324,9242.465136934821,3234.5,24496,18431.5,29539.936936936938,1644144,1727548,16751.249767698133,7985,15967,"American comedian, actor, film producer, writer and film director",Jerry_Lewis,Jerry Lewis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Jerry_Lewis_-_1960s.jpg/256px-Jerry_Lewis_-_1960s.jpg,256,320,"Jerry Lewis was an American comedian, actor, singer, headliner, director, screenwriter, producer and humanitarian. He was known for his slapstick humor in film, television, stage and radio and was nicknamed the ""King of Comedy"". Lewis was one-half of the hit popular comedy duo Martin and Lewis with singer Dean Martin from 1946 to 1956.","comedy,film/tv",heart failure,false,20180717
/wiki/Harry_Dean_Stanton,Harry Dean Stanton,1926,2017,September 15,20170915,1475,2349,1673.545229244114,78738,86724,710.3797962312813,616,2976,4754.5,3348.1414392059555,504158,569082,1265.4338332945597,1132,4488,7160,5020.635687732342,608740,677825,1780.8037681297517,1548,10478,16307.5,11720.747826086956,719545,788464,3511.289352790085,3066,163146,"American actor, musician, and singer",Harry_Dean_Stanton,Harry Dean Stanton,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/HarryDeanStanton-1.jpg/227px-HarryDeanStanton-1.jpg,227,320,"Harry Dean Stanton was an American actor, musician, and singer.",film/tv,natural causes,false,20180717
/wiki/Hugh_Hefner,Hugh Hefner,1926,2017,September 27,20170927,5275,4113,6979.01221001221,4983,5197,9560.600431732073,1921,10694,8503.5,13945.992665036674,3266479,3415725,16077.552186221621,3854,15928,12606,20937.03663003663,4080925,4333731,21824.112276012987,5416,38707,28405,48853.08547008547,4805007,5133610,41337.55526919462,14467,14279,American businessman and magazine publisher,Hugh_Hefner,Hugh Hefner,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hugh_Hefner_Glamourcon_2010.jpg/213px-Hugh_Hefner_Glamourcon_2010.jpg,213,320,"Hugh Marston Hefner was an American businessman, magazine publisher, and playboy. He was the founder of Playboy and editor-in-chief of the magazine, which he founded in 1953. He was also the chief creative officer of Playboy Enterprises, which is the publishing group that operates the magazine. An advocate of sexual liberation and freedom of expression, Hefner was a political activist and philanthropist in several other causes and public issues.",business,natural causes,false,20180717
/wiki/Tom_Petty,Tom Petty,1950,2017,October 2,20171002,2565.5,5740.5,2986.6383495145633,2133306,2141863,1344.143035646463,1243.5,5143,11514,5973.276699029127,4638207,4658934,2549.5617548677365,2729.5,7796.5,17542,8967.850364963504,5080095,5115331,3580.061238346362,4055,18675,40057,20944.42735042735,5670757,5742447,7688.868761132459,9014,61853,American musician,Tom_Petty,Tom Petty,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Tom_Petty_Live_in_Horsens_%28cropped2%29.jpg/253px-Tom_Petty_Live_in_Horsens_%28cropped2%29.jpg,253,320,"Thomas Earl Petty was an American singer-songwriter, multi-instrumentalist, record producer, and actor. He was the lead singer of Tom Petty and the Heartbreakers, formed in 1976. He previously led the band Mudcrutch. He was also a co-founder of the late 1980s supergroup the Traveling Wilburys.",music,drug overdose,false,20180717
/wiki/Roy_Halladay,Roy Halladay,1977,2017,November 7,20171107,456.5,1054,531.0418604651163,632434,616446,439.48559054218526,396.5,945.5,2138,1062.0837209302326,1176291,1153539,821.9871426964339,788,1421.5,3319,1591.9055944055945,1299118,1277951,1104.5448109240892,1184,3521.5,7980,3712.467213114754,1386710,1369229,2304.127853865277,2765,313339,baseball player from the United States,Roy_Halladay,Roy Halladay,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Roy_Halladay_pitches_allison_full.jpg/254px-Roy_Halladay_pitches_allison_full.jpg,254,320,"Harry Leroy Halladay III, known commonly as Roy Halladay and often nicknamed ""Doc"", was an American professional baseball player who pitched in Major League Baseball (MLB) for the Toronto Blue Jays and Philadelphia Phillies between 1998 and 2013. His nickname, coined by Toronto Blue Jays announcer Tom Cheek, was a reference to Wild West gunslinger Doc Holliday.",sports,accident,false,20180717
/wiki/Malcolm_Young,Malcolm Young,1953,2017,November 18,20171118,1543,2066,1798.4684270952928,546393,593456,1134.2345886304258,591,3105,4151.5,3593.680459770115,816390,862501,2070.3403055180715,1211,4766.5,6318,5390.520689655173,931259,969585,2608.434667590734,1894,11020,14987,12527.59677419355,1053359,1094554,5229.4300002707305,3885,558139,Australian guitarist,Malcolm_Young,Malcolm Young,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Malcolm_Young_en_2010.jpg/320px-Malcolm_Young_en_2010.jpg,320,280,"Malcolm Mitchell Young was an Australian musician and songwriter, best known as a co-founder, rhythm guitarist, backing vocalist and songwriter for the hard rock band AC/DC. Except for a brief absence in 1988, he was with the band from its November 1973 beginning until retiring in 2014 due to health reasons. Young and the other members of AC/DC were inducted into the Rock and Roll Hall of Fame in 2003.",music,brain failure,false,20180717
/wiki/Charles_Manson,Charles Manson,1934,2017,November 19,20171119,14621.5,12264.5,19119.496559633026,143946,143438,19649.404355481558,6609.5,29856.5,23949,38238.99311926605,1910222,1790016,32683.386191919224,12515.5,45545.5,37053,57359.16551724138,2649938,2515760,46406.255939298084,20471,109584.5,91434,133744.9758064516,3253058,3151353,84409.28727629058,49888,42635,"American criminal, cult leader, musician",Charles_Manson,Charles Manson,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/MansonB33920_8-14-17_%28cropped%29.jpg/288px-MansonB33920_8-14-17_%28cropped%29.jpg,288,320,"Charles Milles Manson was an American criminal, cult leader, and songwriter. In the late 1960s, he formed what became known as the Manson Family, a quasi-commune in California. Manson's followers committed a series of nine murders at four locations in July and August 1969. In 1971, he was convicted of first-degree murder and conspiracy to commit murder for the deaths of seven people, all of which members of the group carried out at his instruction. Manson was also convicted of first-degree murder for two other deaths.",other,heart failure,false,20180717
/wiki/David_Cassidy,David Cassidy,1950,2017,November 21,20171121,1844.5,3128,3666.954233409611,128388,125963,21689.77231044421,705,3800,6184.5,7333.908466819222,1066350,1067071,42673.62513305142,1273,5785,9348,11007.865979381444,1282414,1300069,57411.39880369715,1717,13303.5,23403,25761.725806451614,1542594,1574595,88415.45637539841,3692.5,88604,American actor and musician,David_Cassidy,David Cassidy,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/David_Cassidy_by_Allan_Warren_1974_2.jpg/226px-David_Cassidy_by_Allan_Warren_1974_2.jpg,226,320,"David Bruce Cassidy was an American actor, singer, songwriter, and guitarist. He was known for his role as Keith Partridge, the son of Shirley Partridge, in the 1970s musical-sitcom The Partridge Family, which led to his becoming one of popular culture's teen idols and superstar pop singers of the 1970s. He later had a career in both acting and music. He died at age 67 of liver failure that was likely caused by long-term alcohol abuse.",film/tv,misc disease,false,20180717
/wiki/Jim_Nabors,Jim Nabors,1930,2017,November 30,20171130,1821,1990,2106.955832389581,336881,345019,1426.8963949583142,712,3684,3913,4215.768707482993,663473,695299,2358.8176428302704,1261,5614.5,6040,6323.65306122449,761796,806178,3058.1302992600795,1987,13178,13733,14755.190476190477,902327,945171,5594.920611256116,4234,555824,American actor,Jim_Nabors,Jim Nabors,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Jim_Nabors_1968.JPG/228px-Jim_Nabors_1968.JPG,228,320,"James Thurston Nabors was an American actor, singer, and comedian.",film/tv,unknown,false,20180717
/wiki/Shashi_Kapoor,Shashi Kapoor,1938,2017,December 4,20171204,2508,2009,2718.594137542277,630644,606890,1355.426771004345,610,5061,4029,5439.270880361174,1207725,1163183,2227.6690666797626,1050,7627,6063,8161.552542372881,1397257,1354621,3445.9900247431246,1464,17915.5,14153,19052.761904761905,1606675,1567001,6313.6187764563165,2724,265130,Indian film actor and director,Shashi_Kapoor,Shashi Kapoor,,,,"Shashi Kapoor was an Indian film actor and producer. He appeared in 168 films which includes large number of Hindi films as well as in various English-language films, notably the films produced by Merchant-Ivory. He was also a film director and assistant director in the Hindi film industry.",film/tv,misc disease,false,20180717
/wiki/Kim_Jong-hyun_(singer),Kim Jong-hyun (singer),1990,2017,December 18,20171218,717,4230,766.8201997780244,604573,599927,199.8736028795199,212,1441,8504,1533.668888888889,1018821,1034430,386.68599280565974,419,2166,12700,2300.5033333333336,1221928,1253884,555.7391024472628,590,5032.5,29838,5366.2578125,1653064,1742955,1257.6793252237292,1514.5,26744321,South Korean singer,Kim_Jong-hyun_(singer),Kim Jong-hyun (singer),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/20170708_SMTOWN_LIVE_-_%EC%A2%85%ED%98%84_%27%EB%8D%B0%EC%9E%90%EB%B6%80%27_4K_%EC%A7%81%EC%BA%A0.jpg/240px-20170708_SMTOWN_LIVE_-_%EC%A2%85%ED%98%84_%27%EB%8D%B0%EC%9E%90%EB%B6%80%27_4K_%EC%A7%81%EC%BA%A0.jpg,240,320,"Kim Jong-hyun, better known mononymously as Jonghyun, was a South Korean singer-songwriter, record producer, radio host, and author. He was the main vocalist of the South Korean boy band Shinee, and participated in SM Entertainment's project group SM the Ballad.",music,suicide,false,20180717
/wiki/Dolores_O%27Riordan,Dolores O'Riordan,1971,2018,January 15,20180115,1054,13089,1115.1722282023682,1012624,869169,386.38808029445715,225,2105.5,26467,2230.6163793103447,1922582,1693535,727.8601486127777,425.5,3158,39950.5,3346.3171521035597,2187419,1934440,841.4226874150372,664,7429,95736,7810.712121212121,2627760,2349131,1692.0552749509811,1373.5,534957,Irish singer,Dolores_O'Riordan,Dolores O'Riordan,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Dolores_O%27Riordan_performing_in_May_2012.jpg/234px-Dolores_O%27Riordan_performing_in_May_2012.jpg,234,320,"Dolores Mary Eileen O'Riordan was an Irish musician, singer and songwriter. She led the rock band The Cranberries from 1990 until their break-up in 2003; they reunited in 2009.",music,unknown,false,20180717
/wiki/Mark_Salling,Mark Salling,1982,2018,January 30,20180130,1038.5,2714.5,1604.4851694915253,436207,407715,4923.926363637645,336,2090.5,5402,3208.9703389830506,836305,788458,8167.971001602449,655.5,3153.5,8036,4817.388535031847,950362,899175,10485.73307604357,977,7510,18821,11258.164179104477,1099943,1045918,21872.20763557355,2385,24378497,American actor and musician,Mark_Salling,Mark Salling,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Mark_Salling_Glee_Premiere.jpg/209px-Mark_Salling_Glee_Premiere.jpg,209,320,"Mark Wayne Salling was an American actor and musician. He was known for his role as Noah ""Puck"" Puckerman on the television series Glee.",film/tv,suicide,false,20180717
/wiki/Billy_Graham,Billy Graham,1918,2018,February 21,20180221,3000,3066,3512.422360248447,836421,790160,2039.9709974588127,893,6096,6010.5,7024.844720496894,1362585,1295933,3805.532340164427,1583,9141,8818,10537.267080745341,1530349,1462904,5193.736383791543,2350,21388,20990,24586.956521739132,1930270,1840023,10991.149269911311,4664,690865,American Christian evangelist,Billy_Graham,Billy Graham,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Billy_Graham_bw_photo%2C_April_11%2C_1966.jpg/232px-Billy_Graham_bw_photo%2C_April_11%2C_1966.jpg,232,320,"William Franklin Graham Jr. was an American evangelist, a prominent evangelical Christian figure, and an ordained Southern Baptist minister who became well known internationally in the late 1940s. One of his biographers has placed him ""among the most influential Christian leaders"" of the 20th century.",other,natural causes,false,20180717
/wiki/Sridevi,Sridevi,1963,2018,February 24,20180224,3826,6909,4182.731682146543,487120,497690,1585.7267088913497,973,7674.5,13879,8366.487603305784,3605175,3332179,2931.7657884415116,1841.5,11596,20649,12548.195046439629,4736092,4330894,4207.60582545351,2429,27060.5,48682,29288.32608695652,6904441,6403726,8522.149457688156,4900,1938728,Indian actress,Sridevi,Sridevi,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Sridevi.jpg/240px-Sridevi.jpg,240,320,"Sridevi was an Indian actress and film producer who starred in Tamil, Telugu, Hindi, Malayalam, and Kannada films. She was referred to as Indian cinema's first female superstar. She was the recipient of a National Film Award, two Filmfare Awards and three Filmfare Awards South. In a career that spanned five decades, she was known for her sensitive portrayals of women thrown into challenging situations and appeared in a range of genres, from slapstick comedy to melodrama. Sridevi ranked as the highest-paid woman in the Indian entertainment industry in the 1980s and 1990s and is widely regarded as one of the greatest and most influential actresses in the history of Indian cinema.",film/tv,accident,false,20180717
/wiki/Davide_Astori,Davide Astori,1987,2018,March 4,20180304,125,1268,152.48515864892528,498576,463540,99.08137963295484,72,253,2558,304.9077868852459,655457,599631,181.92695148621985,140,391,3703,456.95384615384614,746754,685349,260.86162737944676,197,897,8332.5,1064.4388489208634,945590,880739,550.106714501543,439,21296113,Italian football player,Davide_Astori,Davide Astori,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/20150616_-_Portugal_-_Italie_-_Gen%C3%A8ve_-_Davide_Astori.jpg/214px-20150616_-_Portugal_-_Italie_-_Gen%C3%A8ve_-_Davide_Astori.jpg,214,320,Davide Astori was an Italian professional footballer who played as a central defender.,sports,heart failure,false,20180717
/wiki/Stephen_Hawking,Stephen Hawking,1942,2018,March 14,20180314,20775,18840,25721.893617021276,7126234,6538305,19114.54394742295,10425,42701,38445,51452.1784989858,9035384,8384581,31329.812097707698,20829,64693,58462,77165.68085106384,9676107,9033913,42961.207006665594,32044,156657,136338,180053.25531914894,10988417,10314856,79250.4451386388,72676,19376148,"British theoretical physicist, cosmologist, and author",Stephen_Hawking,Stephen Hawking,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Stephen_Hawking.StarChild.jpg/223px-Stephen_Hawking.StarChild.jpg,223,320,"Stephen William Hawking was an English theoretical physicist, cosmologist, and author, who was director of research at the Centre for Theoretical Cosmology at the University of Cambridge at the time of his death. He was the Lucasian Professor of Mathematics at the University of Cambridge between 1979 and 2009.",science,brain failure,false,20180717
/wiki/R._Lee_Ermey,R. Lee Ermey,1944,2018,April 15,20180415,2200,3957,2442.2355250245337,239475,223124,1812.657363064631,698,4453,7987.5,4885.082514734774,1419862,1299608,2664.6779104560196,1327,6785,11446.5,7328.253687315634,1616354,1487985,3351.896976306482,1928,16180,27183,17103.358620689654,1812158,1686168,5611.181976013871,3730,262457,American actor and former United States Marine Corps drill instructor,R._Lee_Ermey,R. Lee Ermey,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/RLeeErmeyCrop.jpeg/192px-RLeeErmeyCrop.jpeg,192,320,"Ronald Lee Ermey was an American actor and former military drill instructor. He achieved fame when he played Gunnery Sergeant Hartman in the 1987 film Full Metal Jacket, which earned him a Golden Globe Award nomination for Best Supporting Actor. Ermey was also a United States Marine Corps staff sergeant and an honorary gunnery sergeant. During his tenure in the United States Marine Corps, he also served as a drill instructor.",film/tv,illness,false,20180717
/wiki/Harry_Anderson,Harry Anderson,1952,2018,April 16,20180416,806,1624,980.3107843137254,69533,63412,806.6204543245096,428,1610.5,3316,1960.6215686274509,547266,521416,1515.4829450672466,811,2446,4873,2940.9323529411763,642909,614797,2163.014549082258,1107,5963,11262.5,6879.075862068966,728744,703075,4573.482682750353,2253,1251324,American actor and magician,Harry_Anderson,Harry Anderson,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Harry_Anderson.jpg/240px-Harry_Anderson.jpg,240,320,"Harry Laverne Anderson was an American actor, comedian, and magician. He is best known for the lead role of Judge Harry Stone on the 1984–1992 television series Night Court, and later starred in the sitcom Dave's World from 1993 to 1997.",film/tv,illness,false,20180717
/wiki/Barbara_Bush,Barbara Bush,1925,2018,April 17,20180417,1641,2602,2612.9706170421155,290041,278063,6474.135690529765,836,3291.5,5472,5227.641176470588,1400934,1362684,12648.612880108774,1691,5012,7533,7841.461764705882,1649071,1615212,15475.931359648052,2708.5,11807,17242.5,18322.441379310345,2420415,2408731,25881.3236542268,7793,163047,Former First Lady of the United States,Barbara_Bush,Barbara Bush,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Barbara_Bush_portrait.jpg/244px-Barbara_Bush_portrait.jpg,244,320,"Barbara Bush was First Lady of the United States from 1989 to 1993 as the wife of George H. W. Bush, who served as the 41st President of the United States. She previously was Second Lady of the United States from 1981 to 1989. Among her six children are George W. Bush, the 43rd President of the United States, and Jeb Bush, the 43rd Governor of Florida.",politics,misc disease,false,20180717
/wiki/Avicii,Avicii,1989,2018,April 20,20180420,2528,18158,3180.662109375,2879671,3012192,1972.5789084070693,1892.5,5064,35189,6361.32421875,5394655,5689902,3872.4735257174066,3830.5,7626,53963.5,9536.41935483871,6140944,6427650,5338.968796451121,5702,17596,131785,22235.239726027397,7139595,7389322,11191.787972342667,13297,29331348,"Swedish DJ, remixer, and record producer",Avicii,Avicii,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Avicii_2014_003.jpg/234px-Avicii_2014_003.jpg,234,320,"Tim Bergling, better known by his stage name Avicii, was a Swedish musician, DJ, remixer and record producer.",music,suicide,false,20180717
/wiki/Verne_Troyer,Verne Troyer,1969,2018,April 21,20180421,1528,4573,1892.3326829268292,693807,738698,1436.184202315499,721,3133,9191,3784.830078125,1694486,1727925,2419.2500937374025,1388,4800,13107.5,5678.58357771261,2000324,2018128,3244.1119398389114,1960,11697,32613,13252.301369863013,2266776,2277586,5899.852417900961,4374,418468,American actor,Verne_Troyer,Verne Troyer,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Verne_Troyer_2%2C_2012.jpg/320px-Verne_Troyer_2%2C_2012.jpg,320,319,"Verne Jay Troyer was an American actor, comedian, and stunt performer best known for playing Mini-Me in the Austin Powers film series. He was notable for having been only 2 ft 8 in (81 cm) tall, the result of cartilage–hair hypoplasia; this made him one of the shortest men in the world.",film/tv,accident,false,20180717
/wiki/TotalBiscuit,TotalBiscuit,1984,2018,May 24,20180524,804,2845,1068.6389413988659,72816,75375,1666.962826890282,450,1630,6074,2137.2778827977318,503753,535862,3001.8237361972174,891,2479.5,9898,3209.1875,591361,631753,3900.974236425158,1412.5,6062,19560,7484.364238410596,729493,768216,8726.038520317159,2958,37586959,British game critic and commentator,TotalBiscuit,TotalBiscuit,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/TB_PAX.PNG/320px-TB_PAX.PNG,320,312,"John Peter Bain, commonly known by his online aliases TotalBiscuit, The Cynical Brit, and TotalHalibut, was a British video gaming commentator and game critic on YouTube. He was known for his role in professional shoutcasting for games such as StarCraft II and PlanetSide 2, as well as for his regular gaming commentary videos. According to Eurogamer, he obtained a large following due to his video commentary on newly developed indie games and analysis of gaming news. Bain voiced strong support for consumer protection in the video gaming industry.",other,cancer,false,20180717
/wiki/Kate_Spade,Kate Spade,1962,2018,June 5,20180605,1062,6939.5,1362.6196261682244,2224883,2228386,1281.2467891686595,495,2117,14494.5,2725.2392523364488,3386320,3417509,2226.043702863308,965,3211,19890,4091.0112359550562,3713703,3750414,3176.024755423793,1526,7713.5,43496,9555,4447138,4504862,7166.691468541335,3609,1979209,American fashion designer,Kate_Spade,Kate Spade,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Kate_spade.png/267px-Kate_spade.png,267,320,"Katherine Noel Brosnahan, known professionally as Kate Spade and Kate Valentine, was an American fashion designer and businesswoman. She was the founder and former co-owner of the designer brand Kate Spade New York.",business,suicide,false,20180717
/wiki/Anthony_Bourdain,Anthony Bourdain,1956,2018,June 8,20180608,4152,33178,5212.461323392358,4123922,4213959,3043.822492054358,2476,8593.5,67962,10428.205223880597,6108854,6332013,5406.141467795997,5292,13365,93187.5,15644.151260504203,6786151,7014051,7225.8918241966085,7806,34319,245062.5,36503.01960784314,7716101,7945326,13690.42890349704,17734,595394,American chef,Anthony_Bourdain,Anthony Bourdain,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Anthony_bourdain_peabody_2014b.jpg/229px-Anthony_bourdain_peabody_2014b.jpg,229,320,"Anthony Michael Bourdain was an American celebrity chef, author, travel documentarian, and television personality who starred in programs focusing on the exploration of international culture, cuisine, and the human condition. He was considered one of the most influential chefs in the world.",film/tv,suicide,false,20180717